,type,segment,name,number,diam,len,pathdist,dist,order,area
0,basal,0.9,control_719[0].dend[68],68,0.4569999873638152,20.662725372875105,132.65547403738915,108.74980094359246,5,29.665636048933898
0,basal,0.07142857142857142,control_719[0].dend[69],69,0.45699998736381525,19.10213824714979,49.17284271094155,48.18182403553694,5,27.425088935279973
0,basal,0.21428571428571427,control_719[0].dend[69],69,0.45699998736381525,18.999265702980754,68.1721084139223,63.03817414857683,5,27.277394020902772
0,basal,0.35714285714285715,control_719[0].dend[69],69,0.4569999873638152,18.999265702980754,87.17137411690307,80.4956326428142,5,27.277394020902765
0,basal,0.5,control_719[0].dend[69],69,0.45699998736381536,18.999265702980757,106.17063981988382,94.23305606600725,5,27.27739402090278
0,basal,0.6428571428571429,control_719[0].dend[69],69,0.4569999873638152,18.999265702980754,125.16990552286458,108.2410404312315,5,27.277394020902765
0,basal,0.7857142857142857,control_719[0].dend[69],69,0.4569999873638152,18.999265702980754,144.16917122584533,124.16917797739566,5,27.277394020902765
0,basal,0.9285714285714286,control_719[0].dend[69],69,0.45699998736381553,18.999265702980757,163.16843692882608,141.97254875435235,5,27.27739402090279
0,basal,0.05555555555555555,control_719[0].dend[70],70,0.46500000357627863,20.177690514138718,14.965808428689577,21.097482010624482,3,29.476389419516998
0,basal,0.16666666666666666,control_719[0].dend[70],70,0.46500000357627863,19.932435147775568,34.89824357646515,35.899487425995815,3,29.118110424154228
0,basal,0.2777777777777778,control_719[0].dend[70],70,0.46500000357627863,19.932435147775568,54.83067872424072,53.77279735253658,3,29.118110424154228
0,basal,0.3888888888888889,control_719[0].dend[70],70,0.465000003576279,19.93243514777557,74.76311387201629,73.14040390427122,3,29.118110424154253
0,basal,0.5,control_719[0].dend[70],70,0.46500000357627863,19.932435147775568,94.69554901979186,88.27095121083998,3,29.118110424154228
0,basal,0.6111111111111112,control_719[0].dend[70],70,0.4650000035762786,19.932435147775568,114.62798416756743,105.05447698097602,3,29.118110424154224
0,basal,0.7222222222222222,control_719[0].dend[70],70,0.4650000035762783,19.932435147775568,134.56041931534298,123.29037319473305,3,29.118110424154207
0,basal,0.8333333333333334,control_719[0].dend[70],70,0.4650000035762783,19.932435147775568,154.49285446311856,141.2681374014409,3,29.118110424154207
